"";"CTL.1";"CTL.2";"CTL.3";"CTL.4";"PD1.1";"PD1.2";"PD1.3";"PD1.4";"CMP.1";"CMP.3";"CMP.4"
"TC0Y00000029.mm.2";3,03118858399889;2,82603059249691;2,69288086782992;2,70840261908151;2,55127306365897;2,57484728307699;2,15449085823375;2,60778724939871;2,94401409560554;2,42396977183463;2,52652192368649
"TC0500001789.mm.2";2,51380168491955;2,11259128323455;2,84575419549219;2,45633793138982;2,07198875702873;2,23679311586519;2,78003937379128;3,06628922687968;2,68571567397341;2,38624827568524;2,52792734587212
"TC0500001790.mm.2";2,19423222833797;1,77482310558167;1,89122433292389;2,35061541497698;1,76568378627189;1,98903059589757;2,35208341764475;2,56026119214095;2,2318019213489;2,00440081883284;2,06238785213578
"TC1700002768.mm.2";8,18121331348841;8,18182264959608;8,18734098392092;8,25018936667411;7,847702426753;8,08405849623069;7,75655288220498;7,96007792953876;7,88669512811643;8,30311969783945;7,85857463214712
"TC0500002347.mm.2";6,1687701349587;5,75485298217162;5,46852037821077;5,41484880239008;4,98875130253151;5,54624342237142;6,09010860718553;5,53605414425445;5,18874009091947;4,97075178113966;5,05965743672987
"TC0400000650.mm.2";3,20437126112727;3,20920147086545;3,23368574527407;3,60612726791613;3,37154821228514;2,96443486325095;3,01992029315358;3,61293117029076;3,50746491617573;3,41070674479339;3,33443194986627
"TC1000002003.mm.2";6,44529829070231;6,71530864657735;6,38274532047865;6,12904698527861;5,90349363896048;6,1933461363396;6,04347266097213;6,21121960053867;5,99224710976716;5,92820889891591;6,2041765238596
"TC0100000949.mm.2";3,68258222439143;3,31118480213429;3,93417343889602;3,16025787091593;3,70461584280095;2,90644039298647;3,77307294373654;3,57218044719483;3,67747986418401;2,94468978531549;3,57218044719483
"TC1700002769.mm.2";8,05737454388749;7,68921458840778;7,73482841222958;8,02207773868717;7,5865090328797;7,80352995001621;7,19441341886891;7,96743412189813;7,76661224349353;7,71984077119887;7,7346800504112
"TC0400003998.mm.2";6,21993885071723;6,49430512620034;6,10735229280906;6,16404814832198;5,93781291110684;6,60890237305275;5,69644998995502;5,74118136750892;5,75976617496332;6,50155291622809;6,09403645077585
"TC1400001393.mm.2";2,93357910741098;2,32570691964696;2,59250154073315;2,49644721618165;2,44148209226902;2,82782148746204;2,45582291572085;2,49286729033732;2,36397672443014;2,49157953112624;2,51393198807545
"TC1200000681.mm.2";5,87680027169741;6,143976976589;6,28930043178056;6,37826268137918;6,06720322999669;6,79830704097834;6,22183854314884;6,2152314893952;6,13853962608707;6,36151692081228;6,76664122799005
"TC1400000496.mm.2";3,37299913536433;2,72842490968457;2,91668738055577;2,43025439134272;3,00516725797716;2,48432955840216;2,66847516279596;2,59397368572578;3,03326033625361;3,2239845211678;2,69403197265195
"TC0800000222.mm.2";1,91431440084076;1,94790393491211;2,57189363721235;2,32730203517903;2,40765763988343;2,650158496395;2,81611579919638;2,2500016047924;1,95933582009384;2,2937428879273;2,61271734570165
"TC0800000226.mm.2";2,75007581495489;2,2765494679883;3,2709870101156;2,12039043129417;2,36586935973435;2,44660197204294;3,27312087036727;2,48137692986315;2,44369403548071;2,07591746863678;2,59104941246349
"TC0800000231.mm.2";4,70730512295536;4,92349067997752;4,55678659920705;4,79667403532617;4,60902302159228;4,59051460274319;5,12901283007271;4,66502311322333;4,70730512295536;4,70516647362364;5,05922235183422
"TC1400000007.mm.2";1,65505197344849;2,00069336870503;1,7059053403723;1,4496761686642;1,2542432107844;1,52909179045006;1,52829840062314;1,86118039286877;1,64227349970466;2,12512032883913;2,13392188388308
"TC1400002854.mm.2";3,86853953438412;3,99040386630237;3,59663001235912;3,59880046398806;3,72490339342416;4,2945291872617;3,73820646006004;3,52800098615089;3,79091065717404;4,17257670403307;3,53342700381276
"TC0800000243.mm.2";4,52899878855767;4,39220706485766;4,49035657781494;4,19668933441227;4,60272677193776;4,34847328424859;3,94463454683976;4,3417758564369;4,06730237700008;4,0107378907703;4,25271694552497
"TC0800000252.mm.2";1,86469186786148;1,86469186786148;1,53242512666978;2,06180669053658;1,67379972818777;2,47864132240507;1,59995916498007;1,86469186786148;1,8855798205874;1,84842091732165;2,16535089200436
"TC0800001147.mm.2";10,9259022818388;10,9201126277146;10,9625627975247;11,0864256862115;10,732949311095;10,5649753351298;11,0472633281587;10,8393031712498;10,7024210172293;10,611623494481;10,820411310627
"TC1300002161.mm.2";2,96400510873402;3,18347143286568;2,44355861374373;2,81862691408364;2,85964459110417;3,14868499389859;1,88323594085419;2,19249351368394;2,52110670951729;3,28431430900879;2,69222533401969
"TC1400002862.mm.2";2,22254837072059;1,97253909924714;2,328028402594;1,89582387283928;2,89290105862159;1,93438833556523;2,55629502430692;2,81115479969363;2,12481349428937;1,8364933978512;2,43382294319285
"TC0100002243.mm.2";4,67763331792567;4,68412583225915;4,4176578594094;4,52550538206286;4,31627039927933;4,67231143915531;4,62314847013953;4,79081420528134;5,20754144537407;4,95326397999368;4,84174169207281
"TC1400002849.mm.2";2,94597237790839;3,02005986540185;3,08240165892726;3,43924266156564;2,90123743975838;3,15755559267879;3,31898275115572;2,60750763816845;2,50950155352804;2,94851951292532;3,07543113645845
"TC1800001186.mm.2";4,25156216445532;4,59764204025207;4,48746578795355;4,13539927649105;4,59553339652207;4,12760503098408;4,18599895531452;4,63121307408482;4,48960297180736;4,67848773222578;4,74062753279253
"TC0500001028.mm.2";6,48431831048936;6,42858642243457;6,53342441287413;6,30504819432274;6,1769643805189;6,47648178252309;5,92785790174894;6,19682813460678;5,38546034281334;6,04131357377558;6,15248680723791
"TC0X00000032.mm.2";2,29963262476375;2,17414119489065;2,23012773332004;1,83919766388059;2,02394420195651;2,21015631471857;1,90737271620053;1,91996220866235;1,96558590772205;1,80933278980811;1,90722761348759
"TC0900001050.mm.2";8,59728911426483;8,83805792979409;8,36282606687539;8,48533329236779;8,86605187375874;8,5611097275658;8,37855211099819;8,58584386270641;8,59268511669833;8,27429247857962;8,72960949577104
"TC1400001862.mm.2";1,54430044780184;1,68160023255881;1,52486531167834;1,57879908178932;2,10245854921365;1,62736383551244;1,83273559509443;1,73486401515511;1,92456046125766;1,5085118931059;1,92356293862405
"TC0Y00000487.mm.2";2,28883730605923;2,06569941042084;2,01282558218518;2,43472739400289;2,40138221059751;2,43286968392258;1,70302973233632;1,88363286296903;2,11231856416709;1,73164899492445;1,85305769379309
"TC0700000131.mm.2";1,9064063219689;2,29425737599303;2,31691376186638;2,45278325538315;2,38225106289915;1,90648016394801;2,35375403667788;2,25161035161007;2,55448254227282;2,547080837557;2,44271507590981
"TC0X00000988.mm.2";5,69900868718429;5,62959465801674;5,56283952638916;5,85197685931092;6,02620355510008;6,03487214064027;6,17750018662973;5,88987710389275;6,05338052048989;6,01612656645081;6,0927424986048
"TC0700002345.mm.2";2,5685125434124;2,68413873314911;2,1316360151841;2,51603544398141;2,07104888597903;2,55404455942972;2,34742697055332;2,89785293579046;1,97794382447554;2,44777159572812;2,49272886673909
"TC1900000401.mm.2";11,1550855928144;11,1661623297779;11,245087849195;11,2304395515658;11,2082725343189;11,2642052861622;11,3835337124573;11,1647045684534;11,2821552822824;11,471150959732;11,30999262075
"TC0300000822.mm.2";5,38153924634287;4,6040749218387;3,24954673746293;6,72774625924699;7,14247181905042;2,12438153341025;3,43945014582585;3,97611022625226;5,10203849276275;3,58925480034955;3,83409086384491
"TC0400000386.mm.2";4,20937884099314;4,27082390301422;4,03886399948659;4,27082390301422;4,95589754999279;3,38253197651348;3,8607868358945;3,91095150628009;4,31535253399401;4,11216098107641;4,28086492272209
"TC0700002231.mm.2";3,49357107088457;2,98161661981615;3,62799133688435;3,39452052594083;3,47603941080752;3,12920700906226;3,8373847064672;3,17958273351509;3,13221584563274;3,12614501258592;3,09114925494135
"TC0700002239.mm.2";2,63081621888304;2,32074203307363;2,93659203720794;2,59133065094629;2,93188459311935;2,68986753618719;2,07812228883301;2,59874796114875;3,04236773597487;2,52976918979269;2,40572063168011
"TC0700002243.mm.2";1,72947947746514;2,01878686594207;2,1734349489261;2,10876969051004;2,17974047400068;1,94651356042795;2,25458014986254;2,33669678082414;2,28991823195786;1,72756639204585;2,09478569393792
"TC0800002000.mm.2";2,07128780388118;2,46671624844905;2,09652838759913;2,63864914387686;2,17745750707511;1,805363771298;2,09746712165477;2,09479167191674;2,1714493059379;2,05359397982644;2,92851934693666
"TC0700002275.mm.2";2,13189209119277;2,50836272045351;2,38709975556944;1,89606334421594;2,40323270303555;2,47044231596813;2,12347059748085;2,30975531413992;2,10671529620379;2,42559143897982;1,94084429359095
"TC0X00001817.mm.2";4,29278858685571;4,18370711805253;4,38423759595866;4,55433405165074;4,22031619714521;4,08904905155075;4,25620561615062;4,75408183263431;4,75596068033286;3,90795280579276;4,21078947829556
"TC0200004148.mm.2";6,16320055906061;5,79186130148628;6,02497612594032;6,37808229916789;6,17513733598131;6,28012951383451;4,35160808738216;5,93819285873194;6,02128672331199;5,7144364828308;6,34382950304144
"TC1200002128.mm.2";2,82585676877839;2,88460285478747;2,77128481224044;2,96168973698816;2,89137370720347;2,71333810598072;3,36797519157345;3,08192349854729;3,28455093955508;2,41380726974072;2,672276546756
"TC1800001270.mm.2";8,11797171528557;7,98188907236848;7,85669821176446;8,05965954789518;7,9837209333089;7,90980679609033;8,63284100770975;8,26116838133519;8,08357690972539;8,06595037384393;8,0890314924679
"TC0700002262.mm.2";1,79277399312386;1,91472909261704;2,139117360472;2,48524739422984;2,25374935889229;2,11751396186387;2,19364183873513;2,53805456823802;2,56458890019925;2,56404139726229;2,01943190894906
"TC0100000591.mm.2";4,84978154220625;4,52137057674358;4,93458387971852;5,41680681602331;5,27456973483657;4,53144127611246;6,1290326718767;4,87752600000682;5,72128876302707;5,37131866634143;4,95698905231804
"TC0700002253.mm.2";2,31098627316667;2,15022068485895;2,01984460097807;1,50774485087195;2,40384873557659;2,31536295446733;2,1351047161808;2,30876264205605;2,28204238149715;2,75278890635627;2,1543212524227
"TC1800001277.mm.2";1,9755622415383;1,79821368603943;1,94410877632584;1,83481856018347;1,99908149383172;1,76586476814378;2,81140703122229;1,83264527158884;1,70152130487388;2,19779221897913;1,77237848087134
"TC0300000913.mm.2";5,12472512414123;5,47367347360541;5,21255144167417;6,46836438107734;5,35691937097379;5,20838303021804;5,43559754865789;5,59164168382325;5,44659051146139;5,80516725653265;5,86351079177241
"TC0700002293.mm.2";2,13557036251676;1,8449884748288;1,74775248189855;2,68513097567277;1,78405091005922;2,09459324573939;1,85501743560513;1,91669644113087;1,71972823148079;1,75729913860703;2,66019375460962
"TC0700002291.mm.2";2,52771402387731;2,3368257053094;2,36381238401473;2,61424299974532;2,7484638053762;2,82667380225473;2,85748379205569;2,00317771464074;2,37130314554855;2,34611915889487;2,3261980337634
"TC0700002304.mm.2";2,14498377012504;2,07701720912867;2,4806075998004;2,36819298569313;2,04472096088777;2,4047543483365;2,69657146955737;2,1923049122519;2,61853494916908;1,7242208048437;2,72446465820862
"TC0700002518.mm.2";1,91939409884958;1,89178340601523;1,89178340601523;2,62379841543118;1,63016961086903;1,81257859685353;2,42094019314293;2,10198901900999;2,00358568198721;1,97974517251686;1,90034676276141
"TC0700002528.mm.2";2,50348637491431;2,70935680525299;2,77922933642869;3,39451569575824;3,18461763778627;3,66367060265188;2,89654226057101;2,30355486846353;2,79217690113446;2,6023247937809;3,11211922875856
"TC0400001894.mm.2";2,8899154773548;3,74704796119398;3,53959666320082;3,1901367445409;3,21037295151022;3,23370831685819;3,08231295952095;2,99152164101772;3,03969561891105;2,74708413459448;2,83989493074317
"TC1200001344.mm.2";7,18738064070866;7,03961287218069;7,22476367038942;6,86740570181863;7,39594797783602;7,25124849189023;6,67378959549993;7,02439970917755;6,52743854344613;7,12355227214835;7,18740206503366
"TC1600001421.mm.2";2,37650276925669;1,99378928133688;1,9696506656479;2,42135280608386;2,55846027567907;2,17497729122503;2,66123280263907;2,38200567506954;2,34853969953451;2,27126739022508;2,27431625498014
"TC1200000261.mm.2";4,88797982966317;4,83605888771647;5,1798824320073;5,20897330094939;5,18924616412267;4,86229425810141;5,34676814376566;4,90377452600528;4,30950510579923;5,07632623494839;5,00818093947449
"TC0700002571.mm.2";2,22071433626913;2,29903711282677;2,68280762742322;2,22597663192017;2,89066050672154;2,35964756467952;1,97144783026961;2,25216387684159;2,91904811922467;2,51997480883824;2,89458672981754
"TC0700000353.mm.2";2,21178699913036;1,98351963970786;2,52006050590819;1,92584252498085;1,84437188084765;1,99923313208255;2,66555853228694;1,73888903969002;2,67454483029083;1,80291154192109;1,62077653094649
"TC0700000354.mm.2";2,46513404039185;2,07716370461843;2,64042795133514;2,29534062530395;2,5954906907707;2,5067515411396;2,69480972434695;2,35398694307172;2,01206971033051;2,52702508409586;2,61443503292431
"TC1900001480.mm.2";2,29655768596373;1,82233099348042;2,08523737425842;2,59069206753034;1,77739340581639;1,84776429349442;1,41150032386361;1,81134972372846;1,73761500242545;1,9328225790336;1,89836126136702
"TC0700004360.mm.2";5,27296466105604;5,82806794777259;6,0290382846157;6,00966082099804;5,88704747428419;6,29954118008345;5,51110886599877;5,53197425537776;5,67887769834888;5,7727357479522;6,06343277071435
"TC0300002435.mm.2";3,00291827488207;2,33183583178179;2,33521899500954;2,57263137128628;2,49661416870493;2,60992743276932;2,66607079632748;2,56306045309159;2,37374935706562;2,44387603446612;1,70451630558575
"TC0700000169.mm.2";2,13416034770673;1,93328862654597;1,94313025100099;1,92636429612319;1,85720251590728;1,82698738965122;1,67684217265592;1,85369883569365;1,64374157410504;1,88811017056232;1,87085012212876
"TC1000003198.mm.2";2,73591501933804;2,96302549855413;2,39313182893781;3,42574855500867;2,46821237932061;2,94627412800273;3,4072084453137;2,49621852994935;2,98926842167992;2,63137672625808;2,62101963837999
"TC0X00001965.mm.2";3,88235657539357;3,44827304159492;2,90446186198896;3,03440071784161;3,17805521321206;3,75544744467589;3,36817167464912;3,04110137955767;3,42229476927453;3,10262376069702;3,06908574338704
"TC0700000470.mm.2";4,27877328264808;4,15881024433397;4,86624906202022;4,6783171444663;4,38095123764548;4,46524767542655;3,91657556048608;4,36687334566376;4,82582316970845;4,63551130540057;4,7011547886705
"TC0700001955.mm.2";2,79323484991973;2,61889377641248;3,28640995357114;2,92550021053754;3,12474216125012;2,96530790014665;2,86255087667834;2,66618188994272;2,8457738654042;3,33255505779838;2,8210886891347
"TC1700000806.mm.2";1,78004389701019;2,1446263912062;2,09710540152744;2,49335115781391;1,5194677417608;2,35559415027921;1,87890773367315;1,89595358739827;2,2444169262565;1,87962041557377;2,2322852262625
"TC0300000899.mm.2";5,02115181837312;5,2420970784449;4,98611274350002;4,67348605143134;5,169817014778;5,10229783704999;4,39832914244339;4,87524272623917;5,00097389104411;4,70235710447653;4,94380995746625
"TC1600001633.mm.2";4,19706672531996;4,58174819729224;4,46122450853149;4,11633063443331;4,5262148098243;4,56215371306877;5,3287577220234;5,01056285469994;4,74434198259737;4,59876681041209;4,2089465550116
"TC0700002794.mm.2";1,67565669046734;1,55429160618606;1,61404811561386;1,6903113914354;1,54002808560892;1,76656737285764;1,65319719529777;2,24532169106996;1,7871571375627;1,58925749278708;1,94095011273264
"TC1700002128.mm.2";4,46493290739418;3,73553889773138;3,53443475771848;3,87221883811952;3,71095558406884;3,18257603753256;3,95218728689881;3,63193273738934;4,11984628907516;3,56340842740088;4,28305405790609
"TC0200005490.mm.2";8,10729458343063;7,96117378596567;7,83747296009332;7,57081827933265;7,72239987961237;7,92541177275164;7,17114330290151;8,02608983723307;7,81125429802129;7,86725337659011;7,78476300138461
"TC1700000580.mm.2";7,47622907188794;7,35227433959414;7,48630258018045;7,45458055870206;7,09068244213477;7,27838318707147;6,73714846298751;7,30174902717546;6,60451028935781;7,5212674212868;6,80489113136531
"TC1700001866.mm.2";1,81703621900469;1,64093778702114;2,11290262582157;1,8828030009133;1,86738643896786;1,62768301018691;1,941952658666;2,29460839933871;1,83534664063458;1,81634117905844;1,86332255528779
"TC0600002616.mm.2";3,37547679759501;3,37593747245933;3,0318334312609;3,09996604829726;3,8635671585303;3,19801637913789;3,57729751994136;3,49504845911541;3,53485454924621;3,37877089134242;3,83106485427277
"TC0700000319.mm.2";2,23965069130324;2,70220161800071;2,59213649230114;2,48237236554891;2,29835145328101;3,12138895101219;1,85387420568797;3,15274097944362;2,63418335352707;2,32666396655671;2,50212037733872
"TC0700000323.mm.2";3,79888100163504;3,59540611037427;3,43267648287678;3,43155903897988;3,57262710826057;3,76786170821906;3,11014783508552;3,63077340144397;3,28948741913351;3,60366413007003;3,28348732616135
"TC1700002404.mm.2";2,06896551997164;2,01243172479084;1,72716171790351;2,60315652334474;2,40014048566862;1,99140985221625;2,30596025657551;2,28854682579397;2,41978079461654;2,49345638310164;2,79857109928688
"TC0700004561.mm.2";4,51485469492921;4,26675140888659;3,59932571992225;3,981427704304;4,29151439334589;4,70517133763231;5,06490965224075;4,31588651767334;4,76365184940119;4,65845058828921;3,88490837416564
"TC0700001935.mm.2";1,40974329177337;2,11506272815318;1,41971806931993;1,40145134420152;1,58311993864141;1,35048817881323;1,3107988803803;1,50785382248028;1,52561059133826;2,16087124659215;1,6445178783994
"TC0200002709.mm.2";3,15010317797625;2,72920447446159;3,08715669408893;2,20098379411799;2,68874692607871;2,70393943507734;3,25948472601918;2,26534392800897;2,68874692607871;3,03543558328468;2,69268140683649
